ppm,Intensity,Sum,Residue,Peak 1,Peak 2,Peak 3,Peak 4
-5645.94,491993,0,491993,0,0,0,0
-5647.17,466097,0,466097,0,0,0,0
-5648.4,452590,0,452590,0,0,0,0
-5649.62,439082,0,439082,0,0,0,0
-5650.85,450835,0,450835,0,0,0,0
-5652.08,462588,0,462588,0,0,0,0
-5653.3,482148,0,482148,0,0,0,0
-5654.53,501707,0,501707,0,0,0,0
-5655.76,507233,0,507233,0,0,0,0
-5656.98,512759,0,512759,0,0,0,0
-5658.21,505084,0,505084,0,0,0,0
-5659.44,497409,0,497409,0,0,0,0
-5660.66,493945,0,493945,0,0,0,0
-5661.89,490480,0,490480,0,0,0,0
-5663.12,499909,0,499909,0,0,0,0
-5664.34,509338,0,509338,0,0,0,0
-5665.57,518767,0,518767,0,0,0,0
-5666.8,528195,0,528195,0,0,0,0
-5668.03,527998,0,527998,0,0,0,0
-5669.25,527801,0,527801,0,0,0,0
-5670.48,527603,0,527603,0,0,0,0
-5671.71,527406,0,527406,0,0,0,0
-5672.93,525367,0,525367,0,0,0,0
-5674.16,523328,0,523328,0,0,0,0
-5675.39,525498,0,525498,0,0,0,0
-5676.61,527669,0,527669,0,0,0,0
-5677.84,536199,0,536199,0,0,0,0
-5679.07,544729,0,544729,0,0,0,0
-5680.29,561679,0,561679,0,0,0,0
-5681.52,578629,0,578629,0,0,0,0
-5682.75,590404,0,590404,0,0,0,0
-5683.98,602179,0,602179,0,0,0,0
-5685.2,599920,0,599920,0,0,0,0
-5686.43,597662,0,597662,0,0,0,0
-5687.66,592289,0,592289,0,0,0,0
-5688.88,586917,0,586917,0,0,0,0
-5690.11,589965,0,589965,0,0,0,0
-5691.34,593013,0,593013,0,0,0,0
-5692.56,592026,0,592026,0,0,0,0
-5693.79,591040,0,591040,0,0,0,0
-5695.02,576019,0,576019,0,0,0,0
-5696.24,560999,0,560999,0,0,0,0
-5697.47,525630,0,525630,0,0,0,0
-5698.7,490261,0,490261,0,0,0,0
-5699.92,454892,0,454892,0,0,0,0
-5701.15,419523,0,419523,0,0,0,0
-5702.38,411607,0,411607,0,0,0,0
-5703.61,403691,0,403691,0,0,0,0
-5704.83,421036,0,421036,0,0,0,0
-5706.06,438381,0,438381,0,0,0,0
-5707.29,469989,0,469989,0,0,0,0
-5708.51,501597,0,501597,0,0,0,0
-5709.74,528996,0,528996,0,0,0,0
-5710.97,556394,0,556394,0,0,0,0
-5712.19,575986,0,575986,0,0,0,0
-5713.42,595578,0,595578,0,0,0,0
-5714.65,615171,0,615171,0,0,0,0
-5715.87,634763,0,634763,0,0,0,0
-5717.1,652162,0,652162,0,0,0,0
-5718.33,669562,0,669562,0,0,0,0
-5719.56,667314,0,667314,0,0,0,0
-5720.78,665067,0,665067,0,0,0,0
-5722.01,630454,0,630454,0,0,0,0
-5723.24,595842,0,595842,0,0,0,0
-5724.46,558773,0,558773,0,0,0,0
-5725.69,521705,0,521705,0,0,0,0
-5726.92,506279,0,506279,0,0,0,0
-5728.14,518920,0,518920,0,0,0,0
-5729.37,548402,0,548402,0,0,0,0
-5730.6,594723,0,594723,0,0,0,0
-5731.82,632800,0,632800,0,0,0,0
-5733.05,670877,0,670877,0,0,0,0
-5734.28,679133,0,679133,0,0,0,0
-5735.5,687389,0,687389,0,0,0,0
-5736.73,664507,0,664507,0,0,0,0
-5737.96,641626,0,641626,0,0,0,0
-5739.19,614535,0,614535,0,0,0,0
-5740.41,587443,0,587443,0,0,0,0
-5741.64,579473,0,579473,0,0,0,0
-5742.87,571502,0,571502,0,0,0,0
-5744.09,571952,0,571952,0,0,0,0
-5745.32,572401,0,572401,0,0,0,0
-5746.55,569156,0,569156,0,0,0,0
-5747.77,565911,0,565911,0,0,0,0
-5749,566875,0,566875,0,0,0,0
-5750.23,567840,0,567840,0,0,0,0
-5751.45,577050,0,577050,0,0,0,0
-5752.68,586259,0,586259,0,0,0,0
-5753.91,591259,0,591259,0,0,0,0
-5755.13,596258,0,596258,0,0,0,0
-5756.36,585733,0,585733,0,0,0,0
-5757.59,575208,0,575208,0,0,0,0
-5758.82,564683,0,564683,0,0,0,0
-5760.04,554158,0,554158,0,0,0,0
-5761.27,552930,0,552930,0,0,0,0
-5762.5,551702,0,551702,0,0,0,0
-5763.72,546264,0,546264,0,0,0,0
-5764.95,540826,0,540826,0,0,0,0
-5766.18,533129,0,533129,0,0,0,0
-5767.4,525433,0,525433,0,0,0,0
-5768.63,531770,0,531770,0,0,0,0
-5769.86,538107,0,538107,0,0,0,0
-5771.08,560056,0,560056,0,0,0,0
-5772.31,582005,0,582005,0,0,0,0
-5773.54,608165,0,608165,0,0,0,0
-5774.77,634324,0,634324,0,0,0,0
-5775.99,641363,0,641363,0,0,0,0
-5777.22,648402,0,648402,0,0,0,0
-5778.45,635793,0,635793,0,0,0,0
-5779.67,623185,0,623185,0,0,0,0
-5780.9,602946,0,602946,0,0,0,0
-5782.13,582707,0,582707,0,0,0,0
-5783.35,554048,0,554048,0,0,0,0
-5784.58,525389,0,525389,0,0,0,0
-5785.81,497705,0,497705,0,0,0,0
-5787.03,470022,0,470022,0,0,0,0
-5788.26,456372,0,456372,0,0,0,0
-5789.49,442722,0,442722,0,0,0,0
-5790.71,436265,0,436265,0,0,0,0
-5791.94,429807,0,429807,0,0,0,0
-5793.17,431769,0,431769,0,0,0,0
-5794.4,433732,0,433732,0,0,0,0
-5795.62,452359,0,452359,0,0,0,0
-5796.85,470987,0,470987,0,0,0,0
-5798.08,489614,0,489614,0,0,0,0
-5799.3,508241,0,508241,0,0,0,0
-5800.53,508450,0,508450,0,0,0,0
-5801.76,508658,0,508658,0,0,0,0
-5802.98,494833,0,494833,0,0,0,0
-5804.21,481008,0,481008,0,0,0,0
-5805.44,467489,0,467489,0,0,0,0
-5806.66,453971,0,453971,0,0,0,0
-5807.89,448873,0,448873,0,0,0,0
-5809.12,443775,0,443775,0,0,0,0
-5810.35,444816,0,444816,0,0,0,0
-5811.57,445858,0,445858,0,0,0,0
-5812.8,442689,0,442689,0,0,0,0
-5814.03,439521,0,439521,0,0,0,0
-5815.25,436001,0,436001,0,0,0,0
-5816.48,432482,0,432482,0,0,0,0
-5817.71,433173,0,433173,0,0,0,0
-5818.93,433864,0,433864,0,0,0,0
-5820.16,435431,0,435431,0,0,0,0
-5821.39,436999,0,436999,0,0,0,0
-5822.61,438567,0,438567,0,0,0,0
-5823.84,440135,0,440135,0,0,0,0
-5825.07,442470,0,442470,0,0,0,0
-5826.29,444805,0,444805,0,0,0,0
-5827.52,447141,0,447141,0,0,0,0
-5828.75,449476,0,449476,0,0,0,0
-5829.98,452162,0,452162,0,0,0,0
-5831.2,454848,0,454848,0,0,0,0
-5832.43,465954,0,465954,0,0,0,0
-5833.66,477061,0,477061,0,0,0,0
-5834.88,488430,0,488430,0,0,0,0
-5836.11,499799,0,499799,0,0,0,0
-5837.34,500994,0,500994,0,0,0,0
-5838.56,485349,0,485349,0,0,0,0
-5839.79,453039,0,453039,0,0,0,0
-5841.02,420729,0,420729,0,0,0,0
-5842.24,388419,0,388419,0,0,0,0
-5843.47,356109,0,356109,0,0,0,0
-5844.7,352173,0,352173,0,0,0,0
-5845.92,365077,0,365077,0,0,0,0
-5847.15,404996,0,404996,0,0,0,0
-5848.38,444915,0,444915,0,0,0,0
-5849.61,484658,0,484658,0,0,0,0
-5850.83,524402,0,524402,0,0,0,0
-5852.06,541692,0,541692,0,0,0,0
-5853.29,542141,0,542141,0,0,0,0
-5854.51,527680,0,527680,0,0,0,0
-5855.74,496379,0,496379,0,0,0,0
-5856.97,466130,0,466130,0,0,0,0
-5858.19,435881,0,435881,0,0,0,0
-5859.42,419315,0,419315,0,0,0,0
-5860.65,419589,0,419589,0,0,0,0
-5861.87,434598,0,434598,0,0,0,0
-5863.1,449607,0,449607,0,0,0,0
-5864.33,463778,0,463778,0,0,0,0
-5865.56,461108,0,461108,0,0,0,0
-5866.78,442651,0,442651,0,0,0,0
-5868.01,424194,0,424194,0,0,0,0
-5869.24,389773,0,389773,0,0,0,0
-5870.46,355352,0,355352,0,0,0,0
-5871.69,329352,0,329352,0,0,0,0
-5872.92,303351,0,303351,0,0,0,0
-5874.14,304102,0,304102,0,0,0,0
-5875.37,304853,0,304853,0,0,0,0
-5876.6,305604,0,305604,0,0,0,0
-5877.82,306355,0,306355,0,0,0,0
-5879.05,285354,0,285354,0,0,0,0
-5880.28,264353,0,264353,0,0,0,0
-5881.5,243352,0,243352,0,0,0,0
-5882.73,222351,0,222351,0,0,0,0
-5883.96,213608,0,213608,0,0,0,0
-5885.19,204864,0,204864,0,0,0,0
-5886.41,210154,0,210154,0,0,0,0
-5887.64,215444,0,215444,0,0,0,0
-5888.87,227926,0,227926,0,0,0,0
-5890.09,240409,0,240409,0,0,0,0
-5891.32,238857,0,238857,0,0,0,0
-5892.55,237306,0,237306,0,0,0,0
-5893.77,215143,0,215143,0,0,0,0
-5895,192980,0,192980,0,0,0,0
-5896.23,163449,0,163449,0,0,0,0
-5897.45,133918,0,133918,0,0,0,0
-5898.68,113509,0,113509,0,0,0,0
-5899.91,109940,0,109940,0,0,0,0
-5901.14,122159,0,122159,0,0,0,0
-5902.36,134378,0,134378,0,0,0,0
-5903.59,156881,0,156881,0,0,0,0
-5904.82,179385,0,179385,0,0,0,0
-5906.04,182241,0,182241,0,0,0,0
-5907.27,185097,0,185097,0,0,0,0
-5908.5,169007,0,169007,0,0,0,0
-5909.72,152918,0,152918,0,0,0,0
-5910.95,123848,0,123848,0,0,0,0
-5912.18,94777.4,0,94777.4,0,0,0,0
-5913.4,68689.3,0,68689.3,0,0,0,0
-5914.63,59441.3,0,59441.3,0,0,0,0
-5915.86,62121.9,0,62121.9,0,0,0,0
-5917.08,81642.9,0,81642.9,0,0,0,0
-5918.31,105374,0,105374,0,0,0,0
-5919.54,129105,0,129105,0,0,0,0
-5920.77,143714,0,143714,0,0,0,0
-5921.99,141483,0,141483,0,0,0,0
-5923.22,126644,0,126644,0,0,0,0
-5924.45,111804,0,111804,0,0,0,0
-5925.67,94859.6,0,94859.6,0,0,0,0
-5926.9,94755.5,0,94755.5,0,0,0,0
-5928.13,113158,0,113158,0,0,0,0
-5929.35,131561,0,131561,0,0,0,0
-5930.58,153472,0,153472,0,0,0,0
-5931.81,175383,0,175383,0,0,0,0
-5933.03,175980,0,175980,0,0,0,0
-5934.26,148511,0,148511,0,0,0,0
-5935.49,101394,0,101394,0,0,0,0
-5936.71,54277.4,0,54277.4,0,0,0,0
-5937.94,19527.9,0,19527.9,0,0,0,0
-5939.17,1618.63,0,1618.63,0,0,0,0
-5940.4,12478.1,0,12478.1,0,0,0,0
-5941.62,40178,0,40178,0,0,0,0
-5942.85,82574.8,0,82574.8,0,0,0,0
-5944.08,124972,0,124972,0,0,0,0
-5945.3,143160,0,143160,0,0,0,0
-5946.53,161349,0,161349,0,0,0,0
-5947.76,143752,0,143752,0,0,0,0
-5948.98,126156,0,126156,0,0,0,0
-5950.21,100139,0,100139,0,0,0,0
-5951.44,74121.8,0,74121.8,0,0,0,0
-5952.66,58717.8,0,58717.8,0,0,0,0
-5953.89,43313.6,0,43313.6,0,0,0,0
-5955.12,36329.8,0,36329.8,0,0,0,0
-5956.35,29345.9,0,29345.9,0,0,0,0
-5957.57,27273.8,0,27273.8,0,0,0,0
-5958.8,25201.6,0,25201.6,0,0,0,0
-5960.03,42776.5,0,42776.5,0,0,0,0
-5961.25,60351.3,0,60351.3,0,0,0,0
-5962.48,89460,0,89460,0,0,0,0
-5963.71,118569,0,118569,0,0,0,0
-5964.93,139257,0,139257,0,0,0,0
-5966.16,159946,0,159946,0,0,0,0
-5967.39,158532,0,158532,0,0,0,0
-5968.61,157117,0,157117,0,0,0,0
-5969.84,136056,0,136056,0,0,0,0
-5971.07,114995,0,114995,0,0,0,0
-5972.29,94810.3,0,94810.3,0,0,0,0
-5973.52,74626,0,74626,0,0,0,0
-5974.75,68475.4,0,68475.4,0,0,0,0
-5975.98,62324.8,0,62324.8,0,0,0,0
-5977.2,64594.3,0,64594.3,0,0,0,0
-5978.43,66863.8,0,66863.8,0,0,0,0
-5979.66,60713.1,0,60713.1,0,0,0,0
-5980.88,54562.5,0,54562.5,0,0,0,0
-5982.11,36762.9,0,36762.9,0,0,0,0
-5983.34,18963.3,0,18963.3,0,0,0,0
-5984.56,-7256.5,0,-7256.5,0,0,0,0
-5985.79,-33476.3,0,-33476.3,0,0,0,0
-5987.02,-55135.1,0,-55135.1,0,0,0,0
-5988.24,-76794,0,-76794,0,0,0,0
-5989.47,-84419.3,0,-84419.3,0,0,0,0
-5990.7,-92044.5,0,-92044.5,0,0,0,0
-5991.93,-93267,0,-93267,0,0,0,0
-5993.15,-94489.4,0,-94489.4,0,0,0,0
-5994.38,-87291.8,0,-87291.8,0,0,0,0
-5995.61,-80094,0,-80094,0,0,0,0
-5996.83,-70966.8,0,-70966.8,0,0,0,0
-5998.06,-61839.4,0,-61839.4,0,0,0,0
-5999.29,-52712.1,0,-52712.1,0,0,0,0
-6000.51,-43584.9,0,-43584.9,0,0,0,0
-6001.74,-40246.4,0,-40246.4,0,0,0,0
-6002.97,-36907.9,0,-36907.9,0,0,0,0
-6004.19,-41989.6,0,-41989.6,0,0,0,0
-6005.42,-47071.3,0,-47071.3,0,0,0,0
-6006.65,-46364.1,0,-46364.1,0,0,0,0
-6007.87,-45657,0,-45657,0,0,0,0
-6009.1,-25302.8,0,-25302.8,0,0,0,0
-6010.33,-4948.63,0,-4948.63,0,0,0,0
-6011.56,28123.4,0,28123.4,0,0,0,0
-6012.78,61195.5,0,61195.5,0,0,0,0
-6014.01,74620.6,0,74620.6,0,0,0,0
-6015.24,88045.6,0,88045.6,0,0,0,0
-6016.46,72877.4,0,72877.4,0,0,0,0
-6017.69,57709,0,57709,0,0,0,0
-6018.92,42540.8,0,42540.8,0,0,0,0
-6020.14,27372.4,0,27372.4,0,0,0,0
-6021.37,27262.8,0,27262.8,0,0,0,0
-6022.6,27153.1,0,27153.1,0,0,0,0
-6023.82,35463.6,0,35463.6,0,0,0,0
-6025.05,43774.1,0,43774.1,0,0,0,0
-6026.28,44453.9,0,44453.9,0,0,0,0
-6027.5,45133.6,0,45133.6,0,0,0,0
-6028.73,31779.9,0,31779.9,0,0,0,0
-6029.96,18426,0,18426,0,0,0,0
-6031.19,-7908.88,0,-7908.88,0,0,0,0
-6032.41,-34243.8,0,-34243.8,0,0,0,0
-6033.64,-64788.6,0,-64788.6,0,0,0,0
-6034.87,-95333.6,0,-95333.6,0,0,0,0
-6036.09,-113248,0,-113248,0,0,0,0
-6037.32,-131163,0,-131163,0,0,0,0
-6038.55,-118204,0,-118204,0,0,0,0
-6039.77,-105245,0,-105245,0,0,0,0
-6041,-69744.3,0,-69744.3,0,0,0,0
-6042.23,-34243.8,0,-34243.8,0,0,0,0
-6043.45,-2953.25,0,-2953.25,0,0,0,0
-6044.68,28337.3,0,28337.3,0,0,0,0
-6045.91,43576.8,0,43576.8,0,0,0,0
-6047.14,58816.4,0,58816.4,0,0,0,0
-6048.36,60022.4,0,60022.4,0,0,0,0
-6049.59,61228.4,0,61228.4,0,0,0,0
-6050.82,58224.4,0,58224.4,0,0,0,0
-6052.04,55220.3,0,55220.3,0,0,0,0
-6053.27,60636.4,0,60636.4,0,0,0,0
-6054.5,66052.4,0,66052.4,0,0,0,0
-6055.72,59540,0,59540,0,0,0,0
-6056.95,53027.5,0,53027.5,0,0,0,0
-6058.18,21254.6,0,21254.6,0,0,0,0
-6059.4,-10518.3,0,-10518.3,0,0,0,0
-6060.63,-27473.6,0,-27473.6,0,0,0,0
-6061.86,-44429,0,-44429,0,0,0,0
-6063.08,-19283.8,0,-19283.8,0,0,0,0
-6064.31,5861.63,0,5861.63,0,0,0,0
-6065.54,36971.1,0,36971.1,0,0,0,0
-6066.77,68080.8,0,68080.8,0,0,0,0
-6067.99,68316.4,0,68316.4,0,0,0,0
-6069.22,68552.1,0,68552.1,0,0,0,0
-6070.45,57473.4,0,57473.4,0,0,0,0
-6071.67,46394.5,0,46394.5,0,0,0,0
-6072.9,43735.8,0,43735.8,0,0,0,0
-6074.13,41077,0,41077,0,0,0,0
-6075.35,47452.5,0,47452.5,0,0,0,0
-6076.58,53827.9,0,53827.9,0,0,0,0
-6077.81,64413.4,0,64413.4,0,0,0,0
-6079.03,74998.9,0,74998.9,0,0,0,0
-6080.26,87009.6,0,87009.6,0,0,0,0
-6081.49,99020.4,0,99020.4,0,0,0,0
-6082.71,96997.5,0,96997.5,0,0,0,0
-6083.94,94974.8,0,94974.8,0,0,0,0
-6085.17,79093.8,0,79093.8,0,0,0,0
-6086.4,63212.9,0,63212.9,0,0,0,0
-6087.62,55752,0,55752,0,0,0,0
-6088.85,48291.3,0,48291.3,0,0,0,0
-6090.08,62494.8,0,62494.8,0,0,0,0
-6091.3,76698.3,0,76698.3,0,0,0,0
-6092.53,95111.8,0,95111.8,0,0,0,0
-6093.76,113525,0,113525,0,0,0,0
-6094.98,120624,0,120624,0,0,0,0
-6096.21,127723,0,127723,0,0,0,0
-6097.44,126402,0,126402,0,0,0,0
-6098.66,125081,0,125081,0,0,0,0
-6099.89,119194,0,119194,0,0,0,0
-6101.12,113306,0,113306,0,0,0,0
-6102.35,115839,0,115839,0,0,0,0
-6103.57,118371,0,118371,0,0,0,0
-6104.8,122483,0,122483,0,0,0,0
-6106.03,126594,0,126594,0,0,0,0
-6107.25,122285,0,122285,0,0,0,0
-6108.48,117977,0,117977,0,0,0,0
-6109.71,100248,0,100248,0,0,0,0
-6110.93,82520,0,82520,0,0,0,0
-6112.16,64791.6,0,64791.6,0,0,0,0
-6113.39,47063.3,0,47063.3,0,0,0,0
-6114.61,55121.6,0,55121.6,0,0,0,0
-6115.84,63179.9,0,63179.9,0,0,0,0
-6117.07,90885.3,0,90885.3,0,0,0,0
-6118.29,118591,0,118591,0,0,0,0
-6119.52,131846,0,131846,0,0,0,0
-6120.75,145101,0,145101,0,0,0,0
-6121.98,138709,0,138709,0,0,0,0
-6123.2,132317,0,132317,0,0,0,0
-6124.43,144520,0,144520,0,0,0,0
-6125.66,156722,0,156722,0,0,0,0
-6126.88,199799,0,199799,0,0,0,0
-6128.11,242875,0,242875,0,0,0,0
-6129.34,288715,0,288715,0,0,0,0
-6130.56,334554,0,334554,0,0,0,0
-6131.79,343906,0,343906,0,0,0,0
-6133.02,353258,0,353258,0,0,0,0
-6134.24,339016,0,339016,0,0,0,0
-6135.47,324774,0,324774,0,0,0,0
-6136.7,314743,0,314743,0,0,0,0
-6137.93,304711,0,304711,0,0,0,0
-6139.15,306027,0,306027,0,0,0,0
-6140.38,307342,0,307342,0,0,0,0
-6141.61,317078,0,317078,0,0,0,0
-6142.83,326814,0,326814,0,0,0,0
-6144.06,330498,0,330498,0,0,0,0
-6145.29,334181,0,334181,0,0,0,0
-6146.51,337865,0,337865,0,0,0,0
-6147.74,341549,0,341549,0,0,0,0
-6148.97,337207,0,337207,0,0,0,0
-6150.19,332866,0,332866,0,0,0,0
-6151.42,303264,0,303264,0,0,0,0
-6152.65,273662,0,273662,0,0,0,0
-6153.88,252655,0,252655,0,0,0,0
-6155.1,231649,0,231649,0,0,0,0
-6156.33,247129,0,247129,0,0,0,0
-6157.56,262610,0,262610,0,0,0,0
-6158.78,291554,0,291554,0,0,0,0
-6160.01,320499,0,320499,0,0,0,0
-6161.24,329796,0,329796,0,0,0,0
-6162.46,339093,0,339093,0,0,0,0
-6163.69,340672,0,340672,0,0,0,0
-6164.92,342251,0,342251,0,0,0,0
-6166.14,357863,0,357863,0,0,0,0
-6167.37,373475,0,373475,0,0,0,0
-6168.6,397508,0,397508,0,0,0,0
-6169.82,421540,0,421540,0,0,0,0
-6171.05,425926,0,425926,0,0,0,0
-6172.28,430311,0,430311,0,0,0,0
-6173.5,416190,0,416190,0,0,0,0
-6174.73,402069,0,402069,0,0,0,0
-6175.96,387947,0,387947,0,0,0,0
-6177.19,373826,0,373826,0,0,0,0
-6178.41,360752,0,360752,0,0,0,0
-6179.64,347678,0,347678,0,0,0,0
-6180.87,330393,0,330393,0,0,0,0
-6182.09,313109,0,313109,0,0,0,0
-6183.32,302403,0,302403,0,0,0,0
-6184.55,291697,0,291697,0,0,0,0
-6185.77,306251,0,306251,0,0,0,0
-6187,320806,0,320806,0,0,0,0
-6188.23,342026,0,342026,0,0,0,0
-6189.45,363246,0,363246,0,0,0,0
-6190.68,353593,0,353593,0,0,0,0
-6191.91,343939,0,343939,0,0,0,0
-6193.14,310078,0,310078,0,0,0,0
-6194.36,276216,0,276216,0,0,0,0
-6195.59,262002,0,262002,0,0,0,0
-6196.82,247787,0,247787,0,0,0,0
-6198.04,262078,0,262078,0,0,0,0
-6199.27,276370,0,276370,0,0,0,0
-6200.5,304694,0,304694,0,0,0,0
-6201.72,333019,0,333019,0,0,0,0
-6202.95,356520,0,356520,0,0,0,0
-6204.18,380021,0,380021,0,0,0,0
-6205.4,389488,0,389488,0,0,0,0
-6206.63,398955,0,398955,0,0,0,0
-6207.86,398511,0,398511,0,0,0,0
-6209.08,398067,0,398067,0,0,0,0
-6210.31,401833,0,401833,0,0,0,0
-6211.54,405599,0,405599,0,0,0,0
-6212.77,405067,0,405067,0,0,0,0
-6213.99,404536,0,404536,0,0,0,0
-6215.22,395584,0,395584,0,0,0,0
-6216.45,386632,0,386632,0,0,0,0
-6217.67,387103,0,387103,0,0,0,0
-6218.9,387575,0,387575,0,0,0,0
-6220.13,396466,0,396466,0,0,0,0
-6221.35,405358,0,405358,0,0,0,0
-6222.58,403549,0,403549,0,0,0,0
-6223.81,401740,0,401740,0,0,0,0
-6225.03,399931,0,399931,0,0,0,0
-6226.26,398122,0,398122,0,0,0,0
-6227.49,402628,0,402628,0,0,0,0
-6228.72,407134,0,407134,0,0,0,0
-6229.94,403220,0,403220,0,0,0,0
-6231.17,399306,0,399306,0,0,0,0
-6232.4,369254,0,369254,0,0,0,0
-6233.62,339203,0,339203,0,0,0,0
-6234.85,300731,0,300731,0,0,0,0
-6236.08,262259,0,262259,0,0,0,0
-6237.3,244399,0,244399,0,0,0,0
-6238.53,226539,0,226539,0,0,0,0
-6239.76,233940,0,233940,0,0,0,0
-6240.98,241341,0,241341,0,0,0,0
-6242.21,259617,0,259617,0,0,0,0
-6243.44,277894,0,277894,0,0,0,0
-6244.67,304590,0,304590,0,0,0,0
-6245.89,331287,0,331287,0,0,0,0
-6247.12,352458,0,352458,0,0,0,0
-6248.35,373629,0,373629,0,0,0,0
-6249.57,375153,0,375153,0,0,0,0
-6250.8,376677,0,376677,0,0,0,0
-6252.03,358203,0,358203,0,0,0,0
-6253.25,339729,0,339729,0,0,0,0
-6254.48,302661,0,302661,0,0,0,0
-6255.71,265592,0,265592,0,0,0,0
-6256.93,227466,0,227466,0,0,0,0
-6258.16,206180,0,206180,0,0,0,0
-6259.39,200682,0,200682,0,0,0,0
-6260.61,195183,0,195183,0,0,0,0
-6261.84,182317,0,182317,0,0,0,0
-6263.07,169451,0,169451,0,0,0,0
-6264.29,136938,0,136938,0,0,0,0
-6265.52,104426,0,104426,0,0,0,0
-6266.75,67877.9,0,67877.9,0,0,0,0
-6267.98,31330.3,0,31330.3,0,0,0,0
-6269.2,9868.88,0,9868.88,0,0,0,0
-6270.43,-11592.6,0,-11592.6,0,0,0,0
-6271.66,-17617.3,0,-17617.3,0,0,0,0
-6272.88,-6801.5,0,-6801.5,0,0,0,0
-6274.11,15942.8,0,15942.8,0,0,0,0
-6275.34,55527.3,0,55527.3,0,0,0,0
-6276.56,91296.4,0,91296.4,0,0,0,0
-6277.79,127066,0,127066,0,0,0,0
-6279.02,136873,0,136873,0,0,0,0
-6280.24,129839,0,129839,0,0,0,0
-6281.47,106668,0,106668,0,0,0,0
-6282.7,83495.8,0,83495.8,0,0,0,0
-6283.93,67691.5,0,67691.5,0,0,0,0
-6285.15,51887.3,0,51887.3,0,0,0,0
-6286.38,55072.3,0,55072.3,0,0,0,0
-6287.61,58257.3,0,58257.3,0,0,0,0
-6288.83,53022,0,53022,0,0,0,0
-6290.06,47786.9,0,47786.9,0,0,0,0
-6291.29,28956.6,0,28956.6,0,0,0,0
-6292.51,10126.5,0,10126.5,0,0,0,0
-6293.74,-12913.8,0,-12913.8,0,0,0,0
-6294.97,-35954.1,0,-35954.1,0,0,0,0
-6296.19,-54724,0,-54724,0,0,0,0
-6297.42,-73493.9,0,-73493.9,0,0,0,0
-6298.65,-83843.6,0,-83843.6,0,0,0,0
-6299.88,-94193.4,0,-94193.4,0,0,0,0
-6301.1,-105947,0,-105947,0,0,0,0
-6302.33,-117700,0,-117700,0,0,0,0
-6303.56,-133663,0,-133663,0,0,0,0
-6304.78,-149626,0,-149626,0,0,0,0
-6306.01,-156599,0,-156599,0,0,0,0
-6307.24,-163572,0,-163572,0,0,0,0
-6308.46,-150898,0,-150898,0,0,0,0
-6309.69,-138224,0,-138224,0,0,0,0
-6310.92,-112481,0,-112481,0,0,0,0
-6312.14,-86738,0,-86738,0,0,0,0
-6313.37,-62047.8,0,-62047.8,0,0,0,0
-6314.6,-37357.4,0,-37357.4,0,0,0,0
-6315.82,-25911.3,0,-25911.3,0,0,0,0
-6317.05,-31305.5,0,-31305.5,0,0,0,0
-6318.28,-52487.4,0,-52487.4,0,0,0,0
-6319.51,-73669.3,0,-73669.3,0,0,0,0
-6320.73,-94675.8,0,-94675.8,0,0,0,0
-6321.96,-115682,0,-115682,0,0,0,0
-6323.19,-115288,0,-115288,0,0,0,0
-6324.41,-98052.6,0,-98052.6,0,0,0,0
-6325.64,-74502.5,0,-74502.5,0,0,0,0
-6326.87,-50952.5,0,-50952.5,0,0,0,0
-6328.09,-42137.6,0,-42137.6,0,0,0,0
-6329.32,-50163,0,-50163,0,0,0,0
-6330.55,-74502.5,0,-74502.5,0,0,0,0
-6331.77,-98842,0,-98842,0,0,0,0
-6333,-115814,0,-115814,0,0,0,0
-6334.23,-132786,0,-132786,0,0,0,0
-6335.46,-128757,0,-128757,0,0,0,0
-6336.68,-124727,0,-124727,0,0,0,0
-6337.91,-121751,0,-121751,0,0,0,0
-6339.14,-118774,0,-118774,0,0,0,0
-6340.36,-125446,0,-125446,0,0,0,0
-6341.59,-148957,0,-148957,0,0,0,0
-6342.82,-181591,0,-181591,0,0,0,0
-6344.04,-214224,0,-214224,0,0,0,0
-6345.27,-244314,0,-244314,0,0,0,0
-6346.5,-257564,0,-257564,0,0,0,0
-6347.72,-253272,0,-253272,0,0,0,0
-6348.95,-232139,0,-232139,0,0,0,0
-6350.18,-202235,0,-202235,0,0,0,0
-6351.4,-172332,0,-172332,0,0,0,0
-6352.63,-155409,0,-155409,0,0,0,0
-6353.86,-138487,0,-138487,0,0,0,0
-6355.08,-141496,0,-141496,0,0,0,0
-6356.31,-144506,0,-144506,0,0,0,0
-6357.54,-155936,0,-155936,0,0,0,0
-6358.77,-167365,0,-167365,0,0,0,0
-6359.99,-174585,0,-174585,0,0,0,0
-6361.22,-181805,0,-181805,0,0,0,0
-6362.45,-174991,0,-174991,0,0,0,0
-6363.67,-168177,0,-168177,0,0,0,0
-6364.9,-149873,0,-149873,0,0,0,0
-6366.13,-131569,0,-131569,0,0,0,0
-6367.35,-117826,0,-117826,0,0,0,0
-6368.58,-120923,0,-120923,0,0,0,0
-6369.81,-139720,0,-139720,0,0,0,0
-6371.03,-158518,0,-158518,0,0,0,0
-6372.26,-181525,0,-181525,0,0,0,0
-6373.49,-204532,0,-204532,0,0,0,0
-6374.72,-214696,0,-214696,0,0,0,0
-6375.94,-208019,0,-208019,0,0,0,0
-6377.17,-197834,0,-197834,0,0,0,0
-6378.4,-187648,0,-187648,0,0,0,0
